TimeStamp,User,Message 
"['12/02/17, 02:32']",['- Jagannath'],[': Going good']
"['12/02/17, 02:32']",['- Jagannath'],[': Had a little issue in the middle']
"['12/02/17, 02:32']",['- Jagannath'],[': But sorted it yesterday']
"['12/02/17, 02:33']",['- Jagannath'],[': Friday lunch lo I went to her']
"['12/02/17, 02:33']",['- Fruit'],[': Haa nice']
"['12/02/17, 02:33']",['- Jagannath'],"["": she's like okay and we start walking to the canteen""]"
"['12/02/17, 02:33']",['- Jagannath'],"[': i tell her everything, like what is happening and all']"
"['12/02/17, 02:33']",['- Jagannath'],"["": apparently she's having trouble at home cause her results were'nt good""]"
"['12/02/17, 02:33']",['- Jagannath'],[': in the evening she texts me if she could call']
"['12/02/17, 02:33']",['- Jagannath'],[': then i had a meeting so i left']
"['12/02/17, 02:33']",['- Jagannath'],"[': then she called and said: call is better, again there wont be any misunderstadnings and we speak for like an hour']"
"['12/02/17, 02:33']",['- Jagannath'],[': and i said yes']
"['12/02/17, 02:33']",['- Fruit'],[': U were full in ego or something']
"['12/02/17, 02:33']",['- Jagannath'],[': Yeah']
"['12/02/17, 02:34']",['- Jagannath'],[': I was pissed']
"['12/02/17, 02:34']",['- Fruit'],[': How did u type so fucking fast']
"['12/02/17, 02:34']",['- Jagannath'],[': Realzied egos destroy relationships']
"['12/02/17, 02:34']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['12/02/17, 02:34']",['- Fruit'],[': U said yes??\xe2\x9d\xa4\xe2\x9d\xa4']
"['12/02/17, 02:35']",['- Jagannath'],[': No no']
"['12/02/17, 02:35']",['- Jagannath'],[': Yes for her to call']
"['12/02/17, 02:35']",['- Jagannath'],"["": We're friends and""]"
"['12/02/17, 02:35']",['- Jagannath'],[': Ante']
"['12/02/17, 02:35']",['- Fruit'],[': Ohh \xf0\x9f\x92\x94\xf0\x9f\x92\x94']
"['12/02/17, 02:35']",['- Jagannath'],[': \xf0\x9f\x98\x9d']
"['12/02/17, 02:35']",['- Jagannath'],"["": Atleast I don't have to worry about her being pissed at me or not""]"
"['12/02/17, 02:35']",['- Jagannath'],"["": It'll take time I think""]"
"['12/02/17, 02:36']",['- Jagannath'],[': Arey I think she likes me']
"['12/02/17, 02:36']",['- Jagannath'],"["": But she doesn't want to tag it""]"
"['12/02/17, 02:36']",['- Fruit'],"["": Y ? What's stopping her in the middle?""]"
"['12/02/17, 02:37']",['- Jagannath'],"["": Or maybe she likes me but doesn't want to spend rest of her life with me""]"
"['12/02/17, 02:37']",['- Jagannath'],"["": She's not that time pass relation ship girl""]"
"['12/02/17, 02:37']",['- Fruit'],"["": Doesn't make sense""]"
"['12/02/17, 02:37']",['- Fruit'],[': Either u r']
"['12/02/17, 02:37']",['- Jagannath'],[': Yeah exactly']
"['12/02/17, 02:38']",['- Jagannath'],"["": So if we make a choice it'll leave a lasting impact""]"
"['12/02/17, 02:38']",['- Jagannath'],"["": So she doesn't want to rush""]"
"['12/02/17, 02:38']",['- Jagannath'],"["": Or idk maybe she doesn't like""]"
"['12/02/17, 02:39']",['- Fruit'],[': Emo confused soul']
"['12/02/17, 02:39']",['- Jagannath'],[': Yeah']
"['12/02/17, 02:39']",['- Fruit'],"["": Atleast that's better""]"
"['12/02/17, 02:39']",['- Jagannath'],"["": We're neutral now""]"
"['12/02/17, 02:40']",['- Jagannath'],"["": What's up with Sam""]"
"['12/02/17, 02:40']",['- Fruit'],[': Nothing actually']
"['12/02/17, 02:40']",['- Jagannath'],[': Talking to her?']
"['12/02/17, 02:40']",['- Fruit'],[': Last I texted was 1 month ago and last I called was like 2 weeks ago']
"['12/02/17, 02:40']",['- Jagannath'],[': Ayyo']
"['12/02/17, 02:41']",['- Fruit'],[': So almost all gone I think she might have forgotten me also I think']
"['12/02/17, 02:41']",['- Jagannath'],[': No dude']
"['12/02/17, 02:41']",['- Jagannath'],"["": She's helping you infact""]"
"['12/02/17, 02:41']",['- Jagannath'],"["": If she texts you or calls you you'll again feel off""]"
"['12/02/17, 02:41']",['- Jagannath'],"["": So she's not letting that happen""]"
"['12/02/17, 02:42']",['- Fruit'],[': Iits okay it was her or nobody anyway']
"['12/02/17, 02:42']",['- Jagannath'],"["": You'll find someons better""]"
"['12/02/17, 02:42']",['- Jagannath'],"["": She didn't deserve you""]"
"['12/02/17, 02:42']",['- Fruit'],[': Not interested in love goals or relationship anymore']
"['12/02/17, 02:42']",['- Jagannath'],"["": There's a lot of time""]"
"['12/02/17, 02:43']",['- Jagannath'],"["": Now we'll rave college""]"
"['12/02/17, 02:43']",['- Jagannath'],[': Grab every opportunity']
"['12/02/17, 02:43']",['- Jagannath'],[': Do projects']
"['12/02/17, 02:43']",['- Jagannath'],[': Internships']
"['12/02/17, 02:43']",['- Jagannath'],[': Travel']
"['12/02/17, 02:43']",['- Fruit'],[': Yaa I know']
"['12/02/17, 02:43']",['- Jagannath'],[': Have fun while we can']
"['12/02/17, 02:44']",['- Fruit'],[': May be I didnt deserve her']
"['12/02/17, 02:44']",['- Fruit'],[': Yo I know rite riiiteee']
"['12/02/17, 02:44']",['- Jagannath'],"[': After mids , mini project meda Baga concentrate chedam']"
"['12/02/17, 02:44']",['- Jagannath'],"["": We'll try to finish it asap""]"
"['12/02/17, 02:45']",['- Jagannath'],"["": So we'll have time for other courses""]"
"['12/02/17, 02:45']",['- Fruit'],[': Actually am very interested epud epud chedam ani unfit naku']
"['12/02/17, 02:45']",['- Fruit'],[': Undi*']
"['12/02/17, 02:45']",['- Jagannath'],"["": Me too. But carpediem work. But I'll schedule my day and prioritise""]"
"['12/02/17, 02:45']",['- Jagannath'],[': 1st acads']
"['12/02/17, 02:45']",['- Jagannath'],[': Next anything else']
"['12/02/17, 02:46']",['- Fruit'],[': App u download then learn then get laptop and do in bus']
"['12/02/17, 02:46']",['- Jagannath'],[': Yeah will do']
"['12/02/17, 02:46']",['- Fruit'],[': Hm aipotadi le jaldi']
"['12/02/17, 02:46']",['- Fruit'],[': Then we will release uptades also\xf0\x9f\x98\x9d']
"['12/02/17, 02:46']",['- Jagannath'],[': This time we are a step ahead than last mini project']
"['12/02/17, 02:46']",['- Jagannath'],[': Last time nothing we did']
"['12/02/17, 02:48']",['- Fruit'],[': Yaa sure']
"['12/02/17, 02:48']",['- Fruit'],[': I can sense the fire to complete the mp and show our pride']
"['12/02/17, 02:48']",['- Jagannath'],[': Haha yeah']
"['12/02/17, 02:48']",['- Jagannath'],[': We need to figure out the server issue tough']
"['12/02/17, 02:48']",['- Jagannath'],[': Though *']
"['12/02/17, 02:48']",['- Jagannath'],[': Any update about hackathon ?']
"['12/02/17, 02:49']",['- Fruit'],[': No not yet']
"['12/02/17, 09:57']",['- Jagannath'],[': Did it say you cannot avail this service right now?']
"['12/02/17, 10:38']",['- Fruit'],[': Yaa']
"['12/02/17, 12:39']",['- Fruit'],[': How about Lenovo IdeaPad 310']
"['12/02/17, 12:39']",['- Fruit'],[': ?']
"['12/02/17, 12:40']",['- Jagannath'],[': send link']
"['12/02/17, 12:40']",['- Jagannath'],[': india only?']
"['12/02/17, 12:40']",['- Fruit'],[': Yaa']
"['12/02/17, 12:42']",['- Jagannath'],[': http://www.amazon.in/Lenovo-IP-310-XXIH-15-6-Inch/dp/B01NCS8QZR/ref=sr_1_1?s=computers&ie=UTF8&qid=1486883474&sr=1-1&keywords=lenovo+ideapad+310']
"['12/02/17, 12:42']",['- Jagannath'],[': same as mine minus the SSD']
"['12/02/17, 12:42']",['- Jagannath'],[': and no OS']
"['12/02/17, 12:46']",['- Fruit'],[': Ya no os']
"['12/02/17, 12:47']",['- Jagannath'],[': not a big deal']
"['12/02/17, 12:47']",['- Fruit'],[': Yaa']
"['12/02/17, 12:47']",['- Jagannath'],"["": it's a good config""]"
"['12/02/17, 12:47']",['- Jagannath'],[': 15.6 FHD']
"['12/02/17, 12:47']",['- Jagannath'],[': and a graphic card too']
"['12/02/17, 12:47']",['- Jagannath'],[': 7th gen']
"['12/02/17, 12:47']",['- Jagannath'],[': 8 gb ram']
"['12/02/17, 12:47']",['- Jagannath'],[': but no SSD']
"['12/02/17, 12:47']",['- Fruit'],[': Ya no SSD']
"['12/02/17, 12:47']",['- Jagannath'],[': you can upgrade though']
"['12/02/17, 12:47']",['- Jagannath'],"["": it's not an ultrabook like mine""]"
"['12/02/17, 12:49']",['- Fruit'],[': Ya upgrade undi but should I wait for someone to come']
"['12/02/17, 12:49']",['- Fruit'],[': ?']
"['12/02/17, 12:49']",['- Fruit'],[': From us']
"['12/02/17, 12:50']",['- Jagannath'],"["": if you do, you'll get sett laptop""]"
"['12/02/17, 12:50']",['- Jagannath'],[': kani urgent ante go for this']
"['12/02/17, 12:51']",['- Fruit'],[': Yaa ade']
"['12/02/17, 12:51']",['- Fruit'],[': I will wait']
"['12/02/17, 18:12']",['- Fruit'],[': ']
"['12/02/17, 21:39']",['- Jagannath'],[': https://www.youtube.com/watch?v=0yW7w8F2TVA']
"['12/02/17, 23:14']",['- Fruit'],[': Rey u know what !!']
"['13/02/17, 05:34']",['- Jagannath'],[': Yeah?']
"['13/02/17, 19:28']",['- Fruit'],[': Suuuuuuiiiiooooooppppppp?']
"['13/02/17, 19:29']",['- Jagannath'],[': on my way to station']
"['13/02/17, 19:29']",['- Jagannath'],[': what?']
"['13/02/17, 19:29']",['- Fruit'],[': Y??']
"['13/02/17, 19:29']",['- Fruit'],[': Nothing']
"['13/02/17, 19:29']",['- Jagannath'],[': drop mom and dad']
"['13/02/17, 19:29']",['- Jagannath'],[': cheppu be']
"['13/02/17, 19:29']",['- Fruit'],[': Ohhoo settttt life']
"['13/02/17, 19:29']",['- Fruit'],[': Akhele akhele']
"['13/02/17, 19:29']",['- Jagannath'],[': -.-']
"['13/02/17, 20:05']",['- Jagannath'],[': <Media omitted>']
"['13/02/17, 20:23']",['- Fruit'],[': No wonder we r single \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['13/02/17, 20:54']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['13/02/17, 21:10']",['- Fruit'],[': Hmm']
"['13/02/17, 21:10']",['- Jagannath'],"["": so I'll be like, Daa, will you be my valentine""]"
"['13/02/17, 21:11']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['13/02/17, 21:14']",['- Fruit'],[': Daa easy??']
"['13/02/17, 21:14']",['- Jagannath'],[': Ask anyone who start']
"['13/02/17, 21:14']",['- Fruit'],"["": U didn't??""]"
"['13/02/17, 21:15']",['- Fruit'],[': When will u ??']
"['13/02/17, 21:19']",['- Jagannath'],[': at station']
"['13/02/17, 21:19']",['- Jagannath'],[': will return in an hour']
"['13/02/17, 21:19']",['- Fruit'],[': Inka naa']
"['13/02/17, 21:19']",['- Fruit'],[': Omg']
"['13/02/17, 21:23']",['- Jagannath'],[': eswar applied for cda']
"['13/02/17, 22:48']",['- Fruit'],[': Yaa']
"['14/02/17, 00:10']",['- Fruit'],[': Biscuit Ra exam']
"['14/02/17, 00:10']",['- Fruit'],[': Asal aa textbook chadvali anpiyatle']
"['14/02/17, 01:55']",['- Jagannath'],[': Lite teskuna nenu']
"['14/02/17, 18:19']",['- Fruit'],[': Friday unda Leda?']
"['14/02/17, 18:20']",['- Jagannath'],[': Undi']
"['14/02/17, 18:20']",['- Jagannath'],"["": I'll tell""]"
"['14/02/17, 18:20']",['- Jagannath'],[': How was totally']
"['14/02/17, 18:20']",['- Jagannath'],[': Toa']
"['14/02/17, 18:20']",['- Fruit'],[': Mari put in CPC grp no?']
"['14/02/17, 18:21']",['- Fruit'],[': That sum I was doing and he took away']
"['14/02/17, 18:21']",['- Jagannath'],"["": wait, final poster i'll give""]"
"['14/02/17, 18:21']",['- Jagannath'],[': ade time not enough']
"['14/02/17, 18:21']",['- Fruit'],[': Yaa']
"['14/02/17, 20:20']",['- Fruit'],[': ']
"['15/02/17, 00:18']",['- Jagannath'],[': Up?']
"['15/02/17, 08:12']",['- Fruit'],[': No']
"['16/02/17, 00:49']",['- Fruit'],[': Yo']
"['16/02/17, 00:50']",['- Fruit'],[': Sup y so up ?']
"['16/02/17, 00:51']",['- Jagannath'],[': designing flyer']
"['16/02/17, 00:51']",['- Jagannath'],[': passes over']
"['16/02/17, 00:51']",['- Jagannath'],[': sett unai']
"['16/02/17, 00:51']",['- Fruit'],[': Endi?']
"['16/02/17, 00:52']",['- Jagannath'],[': carpediem passes']
"['16/02/17, 00:52']",['- Fruit'],[': Passes over ante?']
"['16/02/17, 00:52']",['- Jagannath'],[': designing the pass']
"['16/02/17, 00:53']",['- Fruit'],[': Arey remove that hide seen thing']
"['16/02/17, 00:53']",['- Jagannath'],[': hide seen?']
"['16/02/17, 00:53']",['- Fruit'],[': Logo out?']
"['16/02/17, 00:53']",['- Jagannath'],[': same logo only']
"['16/02/17, 00:53']",['- Fruit'],[': Yaa u hid  u r seen thing that blue ticks one']
"['16/02/17, 00:53']",['- Jagannath'],[': my wish :p']
"['16/02/17, 00:53']",['- Jagannath'],[': why']
"['16/02/17, 00:54']",['- Fruit'],[': Rishi said they were changing logo']
"['16/02/17, 00:54']",['- Fruit'],"["": It's irritating me\xf0\x9f\x98\xa2""]"
"['16/02/17, 00:55']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 00:55']",['- Jagannath'],[': they had plans']
"['16/02/17, 00:55']",['- Jagannath'],"["": but it wasn't practical""]"
"['16/02/17, 00:55']",['- Fruit'],[': Hmm']
"['16/02/17, 00:55']",['- Jagannath'],[': sup']
"['16/02/17, 00:55']",['- Fruit'],[': Nice']
"['16/02/17, 00:55']",['- Jagannath'],[': drone?']
"['16/02/17, 00:56']",['- Fruit'],[': No jus staring at me bedroom sealing and thinking']
"['16/02/17, 00:59']",['- Jagannath'],[': oho']
"['16/02/17, 01:01']",['- Fruit'],[': Yaa\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 01:01']",['- Jagannath'],[': kya thinking']
"['16/02/17, 01:01']",['- Fruit'],[': What I always think']
"['16/02/17, 01:02']",['- Fruit'],"["": I wish I hadn't joined Cbit \xf0\x9f\x98\x82""]"
"['16/02/17, 01:02']",['- Jagannath'],[': why bro']
"['16/02/17, 01:02']",['- Jagannath'],[': what happened']
"['16/02/17, 01:02']",['- Fruit'],[': That what I think a lot u know']
"['16/02/17, 01:03']",['- Fruit'],"["": Before Cbit I was in mvsr no so that's y \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""]"
"['16/02/17, 01:03']",['- Jagannath'],[': orey ne erri pulka']
"['16/02/17, 01:03']",['- Fruit'],[': But then cut has given me many opportunities which mvsr can never give']
"['16/02/17, 01:03']",['- Fruit'],[': Cbit *']
"['16/02/17, 01:04']",['- Jagannath'],[': mari muskoni poduko']
"['16/02/17, 01:04']",['- Fruit'],[': Like that the thinking process goes on and on ..Until I sleep']
"['16/02/17, 01:04']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 01:04']",['- Fruit'],"["": It's a natural process u can't stop""]"
"['16/02/17, 01:05']",['- Jagannath'],[': my sleep cycle got fucked']
"['16/02/17, 01:05']",['- Fruit'],[': Naaaaiiceee']
"['16/02/17, 01:05']",['- Fruit'],[': So u live in what country now ?']
"['16/02/17, 01:05']",['- Jagannath'],[': .....']
"['16/02/17, 01:05']",['- Jagannath'],[': not like that']
"['16/02/17, 01:05']",['- Jagannath'],[': till 1 i am not able to sleep']
"['16/02/17, 01:06']",['- Fruit'],[': Ya so assume that u should sleep at 10 then the most suitable country for u is Saudi Arabia which is 3 hrs slow than ua']
"['16/02/17, 01:06']",['- Fruit'],[': Us*']
"['16/02/17, 01:07']",['- Jagannath'],[': .....']
"['16/02/17, 01:07']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 01:07']",['- Fruit'],[': What is with all the dots now a days']
"['16/02/17, 01:07']",['- Jagannath'],[': it means your reply left me speechless']
"['16/02/17, 01:08']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
[],[],[]
"['16/02/17, 01:08']",['- Fruit'],[': So go sleep now']
"['16/02/17, 01:08']",['- Fruit'],[': I will stare at my wall untill then']
"['16/02/17, 01:09']",['- Jagannath'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 01:09']",['- Jagannath'],[': no sleep']
"['16/02/17, 01:09']",['- Jagannath'],[': so much pending work']
"['16/02/17, 01:09']",['- Fruit'],[': Ohh work then']
"['16/02/17, 01:09']",['- Fruit'],[': \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82']
"['16/02/17, 01:10']",['- Fruit'],[': Manchi laptop undi ani andardegara show cheste what they will do is give u work only']
"['16/02/17, 01:11']",['- Jagannath'],[': \xf0\x9f\x98\x93\xf0\x9f\x98\x93']
"['16/02/17, 01:30']",['- Jagannath'],"["": it's 1:30 fuck""]"
"['16/02/17, 01:31']",['- Fruit'],[': Yaa sleeep']
"['16/02/17, 01:31']",['- Jagannath'],[': wait']
"['16/02/17, 01:32']",['- Jagannath'],[': how dis']
"['16/02/17, 01:32']",['- Jagannath'],[': <Media omitted>']
"['16/02/17, 01:35']",['- Jagannath'],[': ....']
"['16/02/17, 07:27']",['- Fruit'],[': Where logo da']
"['16/02/17, 07:29']",['- Jagannath'],[': Petali']
"['16/02/17, 07:30']",['- Jagannath'],[': It was a mock up']
"['16/02/17, 09:11']",['- Fruit'],[': Nice it iss']
"['16/02/17, 09:11']",['- Fruit'],[': Wrist bands ??']
"['16/02/17, 09:18']",['- Jagannath'],[': Too much money']
"['16/02/17, 09:18']",['- Jagannath'],[': But they will do something coloured']
"['16/02/17, 09:29']",['- Fruit'],[': Paper bands is good no']
"['16/02/17, 23:41']",['- Fruit'],[': Reii']
"['17/02/17, 06:53']",['- Jagannath'],[': haan?']
"['17/02/17, 07:03']",['- Fruit'],"["": I don't have a black or red shirt""]"
"['17/02/17, 07:03']",['- Fruit'],[': What to do']
"['17/02/17, 07:04']",['- Jagannath'],[': MUN :p']
"['17/02/17, 07:04']",['- Fruit'],[': If u have any extra get']
"['17/02/17, 07:05']",['- Jagannath'],"["": i'll see""]"
"['17/02/17, 07:07']",['- Jagannath'],[': offo DP']
"['17/02/17, 07:13']",['- Fruit'],[': Em dp']
"['17/02/17, 07:13']",['- Jagannath'],[': WhatsApp dp']
"['17/02/17, 07:13']",['- Fruit'],[': Ya I know\xf0\x9f\x98\x9d']
"['17/02/17, 23:22']",['- Jagannath'],[': <Media omitted>']
"['17/02/17, 23:25']",['- Fruit'],[': MF!!!\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4']
"['17/02/17, 23:25']",['- Jagannath'],[': \xf0\x9f\x98\x81\xf0\x9f\x98\x81']
"['17/02/17, 23:25']",['- Fruit'],[': Aa Creta enduk petar Ra mundu']
"['17/02/17, 23:25']",['- Jagannath'],[': Ade kada']
"['17/02/17, 23:25']",['- Fruit'],[': Jag EDI?']
"['17/02/17, 23:25']",['- Jagannath'],[': That is for full rally']
"['17/02/17, 23:26']",['- Fruit'],[': Poni ee BMW oo Benz oO petali gaa']
"['17/02/17, 23:26']",['- Jagannath'],[': Idi sample ee :p']
"['17/02/17, 23:27']",['- Fruit'],[': Hmm yaa']
"['17/02/17, 23:27']",['- Fruit'],[': We will build stabilizer Sunday ??']
"['17/02/17, 23:27']",['- Fruit'],[': Or tomorrow is also okay']
"['17/02/17, 23:27']",['- Fruit'],[': I will get drone also']
"['17/02/17, 23:27']",['- Jagannath'],"["": Yes mama sett life it'll be""]"
"['17/02/17, 23:27']",['- Jagannath'],[': Drone ante']
"['17/02/17, 23:28']",['- Jagannath'],[': <Media omitted>']
"['17/02/17, 23:29']",['- Fruit'],[': \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4']
"['17/02/17, 23:30']",['- Jagannath'],"["": Today's event was good ra""]"
"['17/02/17, 23:30']",['- Jagannath'],[': 35 people we got']
"['17/02/17, 23:30']",['- Jagannath'],[': Who were really interested']
"['17/02/17, 23:31']",['- Fruit'],[': Hmm we have to get first years bro']
"['17/02/17, 23:32']",['- Fruit'],[': Club ni run chese vallu and who can take the club forward too']
"['17/02/17, 23:32']",['- Fruit'],[': Carpediem photography lo iddaru unnaru first years']
"['17/02/17, 23:32']",['- Jagannath'],[': .Yes yes']
"['17/02/17, 23:32']",['- Jagannath'],[': Sett fellows']
"['17/02/17, 23:32']",['- Jagannath'],[': Basically you Chandu Nikhil']
"['17/02/17, 23:32']",['- Jagannath'],[': Core']
"['17/02/17, 23:33']",['- Fruit'],[': Then srikanth sarf?']
"['17/02/17, 23:33']",['- Jagannath'],[': Haan them too']
"['17/02/17, 23:33']",['- Jagannath'],[': Sarf no doubt']
"['17/02/17, 23:33']",['- Fruit'],[': And Charan they r very good bro']
"['17/02/17, 23:33']",['- Fruit'],[': Yaa']
"['17/02/17, 23:33']",['- Jagannath'],[': Srikant koncham doubt']
"['17/02/17, 23:34']",['- Jagannath'],[': Yes bio teach']
"['17/02/17, 23:34']",['- Fruit'],[': Hmm...']
"['17/02/17, 23:34']",['- Jagannath'],[': Chedam']
"['17/02/17, 23:34']",['- Jagannath'],[': Mana club']
